Year,HomeTeam,AwayTeam,Diff
05,73,96,1
05,81,33,-2
05,58,91,0
05,90,94,1
05,76,80,1
05,99,86,1
05,75,74,-1
05,95,94,-3
05,92,83,4
05,97,91,1
05,98,96,-2
05,93,33,1
05,73,78,0
05,90,54,0
05,81,52,2
05,58,89,2
05,89,93,0
05,83,95,0
05,91,76,-1
05,74,90,0
05,94,97,1
05,80,58,-1
05,96,92,1
05,54,98,1
05,86,73,2
05,52,99,0
05,33,75,0
05,78,81,-3
05,76,52,1
05,99,33,-1
05,75,89,1
05,95,91,-3
05,92,94,2
05,97,78,-2
05,98,80,-1
05,93,54,0
05,73,74,0
05,90,86,2
05,81,83,-3
05,58,96,2
05,89,95,2
05,83,97,4
05,91,99,0
05,74,81,1
05,94,58,3
05,80,90,-1
05,96,76,0
05,54,73,2
05,52,93,1
05,33,98,1
05,78,92,2
05,86,75,2
05,78,90,0
05,89,99,1
05,76,86,0
05,83,98,-1
05,95,93,1
05,91,54,0
05,92,81,-1
05,97,74,-1
05,80,75,0
05,96,52,-3
05,58,33,1
05,94,73,3
05,99,94,0
05,75,58,0
05,74,76,2
05,98,89,0
05,93,92,2
05,73,80,0
05,90,96,0
05,81,91,0
05,54,95,-1
05,86,83,0
05,52,78,-1
05,33,97,3
05,89,86,0
05,76,98,0
05,83,54,-1
05,95,99,0
05,91,73,0
05,92,74,2
05,97,93,1
05,94,81,1
05,80,52,-1
05,96,75,1
05,78,33,-1
05,58,90,5
05,99,92,-2
05,75,78,0
05,74,89,0
05,98,95,0
05,93,91,1
05,73,76,1
05,90,83,2
05,81,80,-3
05,54,94,0
05,86,58,-1
05,52,97,1
05,33,96,1
05,92,75,0
05,89,54,1
05,76,90,2
05,83,93,1
05,95,33,0
05,91,52,4
05,97,99,0
05,94,98,0
05,80,74,-1
05,96,81,0
05,78,86,0
05,58,73,0
05,75,95,0
05,73,92,-1
05,81,58,1
05,54,78,2
05,86,96,-1
05,52,89,1
05,33,94,1
05,99,76,1
05,74,83,0
05,98,97,3
05,93,80,-1
05,90,91,-1
05,99,73,-1
05,89,78,2
05,91,83,-1
05,92,76,0
05,97,54,1
05,74,86,3
05,94,80,2
05,90,98,-1
05,81,75,-1
05,96,95,-1
05,52,33,2
05,58,93,-1
05,76,58,0
05,83,89,0
05,75,94,2
05,98,81,0
05,93,99,0
05,73,90,1
05,80,91,0
05,54,52,1
05,86,92,0
05,33,74,1
05,78,96,0
05,76,97,2
05,83,96,0
05,75,99,1
05,95,92,1
05,98,74,-1
05,93,90,1
05,73,81,4
05,80,89,1
05,54,58,1
05,86,52,0
05,78,94,0
05,95,97,3
05,89,76,0
05,99,98,-1
05,91,78,1
05,92,33,0
05,97,86,-1
05,74,54,0
05,94,83,0
05,90,75,1
05,81,93,3
05,96,80,4
05,52,73,1
05,58,95,3
05,75,83,1
05,95,74,0
05,97,89,-4
05,98,73,1
05,94,93,-1
05,80,86,3
05,81,99,1
05,96,91,-1
05,54,92,2
05,52,90,4
05,33,76,1
05,78,58,-1
05,33,91,1
05,73,95,0
05,89,94,0
05,76,54,-3
05,83,80,1
05,99,96,2
05,91,98,-3
05,92,97,1
05,74,78,-1
05,93,75,-2
05,90,81,-1
05,86,33,2
05,58,52,2
05,75,91,-2
05,52,92,0
05,95,90,-2
05,97,73,-2
05,98,58,2
05,94,74,-1
05,80,99,1
05,81,89,2
05,96,93,-2
05,54,86,2
05,33,83,-2
05,78,76,1
05,76,95,3
05,83,78,0
05,99,54,-1
05,91,94,1
05,92,80,1
05,74,52,0
05,93,98,1
05,73,75,0
05,86,81,-2
05,58,97,1
05,89,96,1
05,90,33,-1
05,76,93,0
05,83,52,-1
05,95,86,0
05,91,74,3
05,97,81,1
05,98,75,0
05,94,96,0
05,73,89,1
05,80,78,-1
05,90,99,1
05,54,33,1
05,58,92,1
05,92,90,0
05,52,95,1
05,89,91,2
05,99,83,0
05,75,97,2
05,74,58,-1
05,93,73,-2
05,81,76,0
05,96,54,-2
05,86,94,-2
05,33,80,4
05,78,98,1
05,76,74,0
05,95,54,0
05,91,81,-3
05,92,93,0
05,97,33,-4
05,96,90,0
05,78,52,-1
05,58,75,3
05,99,58,-2
05,74,96,0
05,93,78,1
05,73,83,2
05,90,97,-2
05,81,95,0
05,54,80,0
05,86,91,4
05,52,94,-1
05,33,89,2
05,75,76,0
05,98,92,0
05,99,89,-1
05,75,80,-2
05,74,97,1
05,98,83,1
05,93,95,-1
05,73,94,1
05,90,78,1
05,54,91,-1
05,86,76,2
05,52,96,3
05,33,58,-2
05,89,74,0
05,76,73,2
05,83,90,0
05,95,98,-1
05,91,93,2
05,92,99,3
05,97,52,-2
05,94,54,1
05,80,81,0
05,96,33,-2
05,78,75,0
05,58,86,2
05,76,99,0
05,83,74,0
05,91,90,0
05,97,98,1
05,96,86,0
05,92,73,-1
05,94,99,0
05,89,52,2
05,99,95,0
05,75,96,3
05,74,92,-1
05,98,76,0
05,93,97,2
05,73,91,0
05,90,58,1
05,81,94,0
05,54,83,1
05,86,89,0
05,52,80,0
05,33,78,0
05,89,33,-1
05,76,75,0
05,83,73,2
05,95,81,0
05,91,86,3
05,92,98,-2
05,97,90,-2
05,94,52,0
05,80,54,2
05,96,74,2
05,78,93,0
05,58,99,1
05,80,93,-5
05,58,81,0
05,75,92,-1
05,99,97,-2
05,74,80,2
05,98,94,2
05,93,83,1
05,90,76,1
05,81,96,2
05,54,89,0
05,86,78,-1
05,52,91,2
05,33,95,3
05,95,75,-3
05,73,99,0
05,33,52,0
05,76,92,3
05,83,91,-1
05,75,81,2
05,95,96,2
05,98,90,3
05,93,58,2
05,80,94,-1
05,54,97,1
05,86,74,3
05,78,89,-1
05,83,86,0
05,94,33,1
05,52,54,0
05,89,83,0
05,99,93,-1
05,91,80,-1
05,92,86,-1
05,97,95,-1
05,74,33,2
05,94,75,-1
05,90,73,-1
05,81,98,2
05,96,78,-1
05,58,76,2
05,80,73,0
05,78,54,1
05,89,98,-2
05,76,89,0
05,83,94,-2
05,75,90,-1
05,95,58,-2
05,98,99,1
05,93,81,3
05,73,52,-1
05,80,96,0
05,54,74,1
05,86,97,2
05,33,92,0
05,78,91,0
05,99,75,1
05,91,33,1
05,92,95,1
05,97,76,0
05,74,98,0
05,94,78,-3
05,96,83,3
05,52,86,1
05,58,54,1
05,89,73,-1
05,99,90,1
05,75,98,1
05,92,58,1
05,74,91,1
05,93,76,1
05,81,97,0
05,96,94,0
05,86,95,5
05,52,83,1
05,33,54,1
05,78,80,-1
05,73,58,0
05,81,92,2
05,76,81,0
05,83,99,1
05,95,52,0
05,91,89,1
05,97,75,1
05,98,78,-1
05,94,86,0
05,73,93,1
05,80,33,1
05,90,92,-1
05,54,96,1
05,58,74,1
05,81,73,1
05,89,92,0
05,83,76,0
05,91,58,1
05,74,99,0
05,94,90,-2
05,80,97,-2
05,96,73,1
05,54,75,3
05,86,93,-1
05,52,98,0
05,33,81,0
05,78,95,2
05,89,80,4
05,76,94,0
05,99,78,1
05,75,52,-3
05,95,80,1
05,92,91,-1
05,97,96,0
05,98,86,2
05,93,74,2
05,73,33,0
05,90,89,2
05,81,54,0
05,58,83,-1
05,83,92,2
05,74,75,-1
05,94,95,0
05,96,98,-3
05,54,90,0
05,86,99,0
05,52,81,3
05,33,93,2
05,78,73,-1
05,89,58,-1
05,91,97,-2
05,80,76,-1
05,76,91,0
05,99,52,-2
05,75,33,-1
05,95,83,1
05,92,96,0
05,97,94,-2
05,98,54,2
05,93,89,0
05,73,86,2
05,90,74,0
05,81,78,0
05,58,80,-2
05,52,76,2
05,89,75,1
05,83,81,0
05,91,95,1
05,74,73,1
05,94,92,2
05,80,98,1
05,96,58,2
05,54,93,0
05,86,90,3
05,33,99,3
05,78,97,3
05,90,93,0
05,75,86,0
05,76,96,3
05,99,91,2
05,95,89,1
05,92,78,0
05,97,83,0
05,98,33,1
05,73,54,-1
05,90,80,1
05,81,74,2
05,58,94,3
05,52,74,-1
05,33,90,1
05,75,73,1
05,95,76,0
05,97,58,0
05,98,93,2
05,94,91,0
05,80,92,0
05,81,86,0
05,96,89,2
05,54,99,4
05,78,83,-1
05,93,52,-1
05,89,97,3
05,76,33,2
05,83,75,2
05,99,81,0
05,91,96,2
05,92,54,0
05,74,95,2
05,93,94,2
05,73,98,1
05,90,52,1
05,86,80,0
05,58,78,0
05,75,93,3
05,95,73,-2
05,97,92,-3
05,98,91,0
05,94,89,1
05,80,83,-1
05,81,90,4
05,96,99,-1
05,54,76,4
05,52,58,-1
05,33,86,1
05,78,74,1
05,89,81,0
05,76,78,1
05,83,33,-1
05,99,80,0
05,91,75,2
05,92,52,0
05,74,94,1
05,93,96,1
05,73,97,3
05,90,95,-1
05,86,54,0
05,58,98,3
06,100,76,0
06,75,83,1
06,92,90,0
06,74,93,1
06,98,73,0
06,56,95,-1
06,96,91,0
06,86,81,-1
06,67,94,0
06,61,80,0
06,70,89,2
06,78,72,0
06,76,92,-1
06,83,74,-1
06,72,56,1
06,95,98,0
06,91,67,2
06,93,75,0
06,94,96,-1
06,73,100,-1
06,80,70,1
06,81,78,-1
06,89,86,0
06,90,61,1
06,89,67,0
06,76,56,-1
06,83,86,2
06,72,100,-2
06,91,74,-1
06,94,61,3
06,73,70,0
06,80,98,1
06,90,78,0
06,81,75,0
06,100,93,1
06,75,89,3
06,92,91,-1
06,74,81,-3
06,98,90,1
06,56,94,2
06,96,95,0
06,86,73,0
06,67,80,0
06,61,76,-1
06,70,72,-1
06,78,83,4
06,100,92,-1
06,89,94,0
06,83,70,0
06,72,73,-1
06,75,74,0
06,95,91,0
06,80,76,2
06,90,67,0
06,56,61,0
06,81,93,2
06,96,98,0
06,86,78,0
06,91,81,1
06,92,96,2
06,74,86,-1
06,98,72,0
06,93,83,1
06,94,80,-1
06,73,89,1
06,67,56,0
06,61,95,-1
06,70,100,2
06,78,75,0
06,83,72,-1
06,75,100,0
06,95,94,2
06,91,80,0
06,92,67,-2
06,96,56,-2
06,86,90,2
06,78,73,0
06,74,76,-1
06,81,61,3
06,93,89,0
06,95,92,-1
06,100,74,-1
06,89,81,1
06,76,98,0
06,72,93,2
06,94,91,0
06,73,83,0
06,80,95,0
06,90,96,0
06,56,92,-1
06,67,78,0
06,61,86,1
06,70,75,2
06,76,90,0
06,98,70,2
06,93,96,2
06,83,89,0
06,75,72,-1
06,95,76,4
06,91,90,-1
06,92,61,3
06,74,70,0
06,98,56,-1
06,93,73,-3
06,81,94,2
06,96,67,1
06,86,80,2
06,78,100,1
06,100,81,0
06,89,92,0
06,76,91,1
06,72,74,-1
06,94,78,-1
06,73,75,-1
06,80,96,0
06,90,83,1
06,56,86,-2
06,67,95,0
06,61,98,1
06,70,93,0
06,83,76,1
06,75,56,1
06,95,72,2
06,91,89,0
06,92,80,4
06,74,61,1
06,98,67,2
06,93,94,0
06,81,90,-1
06,96,73,-2
06,86,100,0
06,78,70,3
06,100,90,0
06,89,56,1
06,83,98,0
06,72,76,-2
06,75,61,-1
06,74,94,2
06,93,80,0
06,73,91,0
06,81,96,1
06,86,92,0
06,70,67,3
06,78,95,0
06,76,73,0
06,95,81,-1
06,91,93,1
06,92,78,-1
06,98,75,-1
06,94,86,4
06,80,89,-1
06,90,72,1
06,96,83,-2
06,61,100,0
06,67,74,0
06,75,92,-3
06,73,90,1
06,100,95,-2
06,89,76,2
06,83,91,1
06,72,94,1
06,74,98,0
06,93,56,-4
06,81,80,3
06,86,67,0
06,70,61,2
06,78,96,0
06,76,70,1
06,95,83,0
06,91,75,2
06,92,74,-1
06,98,78,-1
06,94,100,4
06,80,72,0
06,90,89,0
06,56,81,2
06,96,86,3
06,67,73,2
06,61,93,0
06,56,70,0
06,100,96,1
06,89,61,2
06,83,80,-1
06,72,67,6
06,75,94,-2
06,74,90,1
06,93,76,1
06,73,92,0
06,81,98,-1
06,86,95,2
06,70,91,1
06,78,56,0
06,92,93,2
06,94,83,-3
06,96,89,1
06,76,81,-1
06,95,73,0
06,91,78,0
06,98,86,0
06,80,75,-1
06,90,70,-3
06,56,74,0
06,61,72,-1
06,67,100,0
06,75,98,3
06,100,61,1
06,89,80,-1
06,72,90,1
06,74,67,0
06,93,91,1
06,73,76,4
06,81,95,0
06,70,56,0
06,78,92,2
06,89,70,1
06,76,100,1
06,83,75,-1
06,72,78,-1
06,95,56,2
06,91,96,0
06,93,74,0
06,94,67,1
06,73,98,0
06,80,61,0
06,90,92,-1
06,81,86,1
06,100,83,0
06,98,93,0
06,75,90,-1
06,92,81,3
06,74,95,-1
06,56,80,2
06,96,72,-4
06,86,91,2
06,67,76,-1
06,61,73,0
06,70,94,3
06,78,89,0
06,100,73,-1
06,75,93,0
06,92,76,-1
06,74,83,-1
06,98,95,2
06,56,72,0
06,96,94,-1
06,86,89,0
06,67,91,-3
06,61,90,0
06,70,80,0
06,78,81,3
06,90,98,-1
06,89,75,0
06,76,61,-1
06,83,78,1
06,72,70,1
06,95,96,-1
06,93,100,0
06,94,56,0
06,73,86,1
06,80,67,2
06,81,74,-2
06,100,56,1
06,76,86,1
06,83,92,-1
06,72,91,0
06,75,95,1
06,74,96,4
06,98,89,0
06,93,67,6
06,73,94,1
06,90,80,3
06,61,78,0
06,70,81,1
06,91,100,1
06,92,98,3
06,94,76,0
06,96,75,-1
06,78,74,2
06,100,89,1
06,76,78,-1
06,72,81,1
06,75,86,1
06,74,80,1
06,98,91,0
06,93,95,1
06,73,56,-1
06,90,94,-1
06,61,96,1
06,70,92,-1
06,89,74,-1
06,95,90,-1
06,91,61,1
06,92,72,-1
06,94,98,0
06,80,100,1
06,56,83,3
06,81,73,0
06,96,76,-1
06,67,75,0
06,78,93,-1
06,86,70,1
06,89,93,2
06,72,83,4
06,80,91,1
06,90,86,-3
06,56,96,2
06,70,98,0
06,100,75,0
06,56,90,0
06,83,61,1
06,75,76,-1
06,95,89,-1
06,91,56,1
06,92,94,1
06,74,73,-1
06,98,100,3
06,93,90,0
06,81,67,-1
06,96,70,-2
06,86,72,1
06,78,80,2
06,91,92,0
06,86,94,0
06,89,72,-5
06,100,78,0
06,89,83,2
06,76,95,1
06,72,75,0
06,94,81,1
06,73,93,5
06,80,86,1
06,90,91,-2
06,56,98,0
06,67,96,0
06,61,92,0
06,70,74,-1
06,94,95,-1
06,80,73,0
06,67,92,1
06,61,81,-2
06,83,73,-2
06,95,80,-2
06,91,94,4
06,92,56,-1
06,98,76,1
06,81,89,0
06,96,90,3
06,86,61,-1
06,78,67,0
06,93,72,3
06,76,74,0
06,73,78,0
06,86,93,0
06,67,61,0
06,100,86,1
06,89,91,0
06,76,83,1
06,72,95,5
06,94,93,0
06,73,96,2
06,80,92,-1
06,90,81,0
06,56,75,1
06,67,98,-1
06,61,74,2
06,70,78,2
06,83,96,0
06,75,73,2
06,95,67,-1
06,91,76,0
06,92,89,1
06,74,72,0
06,98,61,2
06,96,80,1
06,86,56,1
06,78,94,0
06,100,98,-1
06,76,75,-1
06,72,86,0
06,94,92,1
06,73,74,0
06,80,78,-1
06,56,91,1
06,67,81,3
06,61,83,0
06,70,96,2
06,90,93,0
06,73,61,1
06,89,78,0
06,76,67,0
06,83,100,0
06,72,96,5
06,95,74,-2
06,91,86,-1
06,93,98,0
06,94,70,0
06,80,56,-1
06,90,75,0
06,100,72,-1
06,75,81,0
06,92,95,1
06,74,91,1
06,98,80,1
06,56,76,-1
06,96,93,1
06,86,83,-1
06,67,89,-1
06,61,94,-2
06,70,73,-1
06,78,90,1
06,74,100,0
06,81,83,0
06,100,70,0
06,75,78,1
06,80,94,0
06,56,67,2
06,96,92,0
06,86,74,0
06,83,67,-1
06,95,61,0
06,73,72,-3
06,76,80,-1
06,91,95,1
06,92,100,3
06,74,75,1
06,98,96,0
06,93,81,-2
06,94,89,5
06,67,90,1
06,61,56,1
06,70,83,0
06,78,86,2
06,93,70,1
06,90,76,1
06,89,98,1
06,95,75,-1
06,91,72,-5
06,92,83,1
06,94,73,1
06,80,90,0
06,56,100,0
06,81,70,-1
06,96,74,1
06,86,76,1
06,67,93,2
06,78,61,-1
06,83,90,0
06,75,70,0
06,81,92,0
06,89,73,-1
06,100,91,1
06,76,94,2
06,83,81,1
06,72,89,2
06,75,96,2
06,74,78,1
06,98,92,5
06,93,86,2
06,73,80,2
06,90,56,1
06,70,95,1
06,72,98,1
06,89,95,-2
06,89,100,1
06,95,93,1
06,91,98,2
06,92,70,2
06,94,90,1
06,80,74,0
06,56,73,-1
06,96,61,1
06,86,75,2
06,67,83,-1
06,78,76,-2
06,83,93,0
06,81,91,-2
06,100,80,1
06,76,96,-1
06,83,56,-2
06,72,92,1
06,75,67,0
06,74,89,2
06,98,94,0
06,93,78,1
06,73,81,0
06,90,95,-1
06,61,91,-1
06,70,86,-1
06,95,70,1
06,76,72,0
06,95,78,1
06,91,73,-1
06,92,86,0
06,98,83,0
06,94,74,-1
06,80,93,0
06,90,100,2
06,56,89,-1
06,96,81,0
06,67,70,1
06,61,75,-1
06,100,94,1
06,89,90,1
06,83,95,0
06,72,80,1
06,75,91,0
06,74,92,0
06,93,61,-2
06,73,67,2
06,81,56,1
06,70,76,1
06,78,98,-3
06,86,96,3
06,92,75,1
06,76,89,2
06,95,100,0
06,91,83,-1
06,98,74,0
06,94,72,0
06,80,81,0
06,90,73,-2
06,56,93,1
06,96,78,-2
06,67,86,2
06,61,70,1
06,81,100,0
06,61,67,4
06,100,67,0
06,89,96,2
06,83,94,0
06,72,61,-1
06,75,80,2
06,74,56,1
06,93,92,0
06,73,95,1
06,81,76,2
06,86,98,-1
06,70,90,0
06,78,91,-1
06,81,72,-2
06,76,93,-1
06,95,86,-1
06,91,70,0
06,92,73,0
06,98,81,0
06,94,75,-5
06,80,83,0
06,90,74,-1
06,56,78,-2
06,96,100,-1
06,67,72,0
06,61,89,0
07,100,61,-1
07,95,101,2
07,91,93,4
07,92,89,1
07,63,71,-1
07,98,80,0
07,60,83,1
07,56,76,3
07,81,68,-1
07,86,94,0
07,67,77,-2
07,78,70,0
07,101,91,-2
07,76,78,-1
07,83,95,-2
07,77,98,-1
07,93,63,0
07,94,60,1
07,80,86,0
07,71,100,1
07,61,81,1
07,68,67,2
07,70,92,3
07,89,56,-1
07,101,100,1
07,89,91,3
07,76,92,1
07,83,86,-1
07,77,95,2
07,93,60,-1
07,94,67,0
07,80,78,1
07,71,81,1
07,61,98,-1
07,68,63,2
07,70,56,0
07,92,94,0
07,67,101,0
07,100,77,3
07,91,71,-1
07,63,61,0
07,98,68,0
07,60,76,2
07,56,93,2
07,81,80,-1
07,86,89,5
07,78,83,3
07,95,70,-1
07,101,81,0
07,89,60,-1
07,76,86,1
07,83,92,3
07,77,63,2
07,93,78,-2
07,94,98,-2
07,80,56,0
07,71,67,2
07,61,95,0
07,68,91,1
07,70,100,0
07,95,71,-2
07,91,61,0
07,92,93,0
07,63,89,1
07,98,101,2
07,78,94,1
07,100,68,0
07,60,80,1
07,81,77,0
07,56,83,-1
07,67,76,1
07,89,67,1
07,76,81,0
07,83,61,-1
07,92,68,1
07,93,100,-1
07,94,77,3
07,60,63,0
07,80,101,1
07,56,91,-2
07,86,98,-1
07,70,71,1
07,78,95,1
07,100,89,0
07,95,80,0
07,91,83,1
07,63,94,2
07,77,78,-1
07,98,93,1
07,81,92,1
07,67,86,-3
07,71,60,1
07,68,56,5
07,101,70,5
07,61,76,0
07,101,89,1
07,100,80,-1
07,95,92,-2
07,91,76,0
07,63,86,-3
07,77,83,1
07,98,60,-1
07,81,78,-2
07,67,70,3
07,71,56,-1
07,61,94,1
07,68,93,2
07,89,81,-3
07,76,68,-1
07,83,100,0
07,92,67,-1
07,93,61,0
07,94,101,0
07,60,95,-1
07,80,71,0
07,56,63,-2
07,86,91,0
07,78,98,-2
07,70,77,1
07,83,101,0
07,92,63,-3
07,93,95,0
07,94,91,1
07,60,61,1
07,80,67,1
07,56,100,0
07,86,68,0
07,78,71,0
07,89,98,1
07,76,77,1
07,70,81,-1
07,91,92,0
07,101,78,1
07,100,60,0
07,95,76,2
07,63,70,3
07,77,93,1
07,98,83,-2
07,81,86,0
07,67,56,-1
07,71,89,0
07,61,80,-1
07,68,94,4
07,95,68,0
07,91,81,-5
07,98,63,2
07,60,56,-2
07,86,93,1
07,78,61,2
07,101,71,0
07,76,89,1
07,94,80,0
07,67,100,2
07,92,77,1
07,100,98,-5
07,89,94,0
07,63,67,0
07,77,91,0
07,93,83,-1
07,80,76,-1
07,56,86,1
07,81,95,0
07,71,92,3
07,61,101,-2
07,68,78,2
07,70,60,-1
07,95,63,1
07,101,68,-1
07,76,93,0
07,83,89,1
07,91,100,2
07,92,80,-2
07,98,81,6
07,94,70,3
07,60,77,-2
07,86,71,-1
07,67,61,1
07,78,56,2
07,100,95,1
07,89,78,-1
07,63,91,0
07,77,101,1
07,93,94,-1
07,80,83,-1
07,56,92,0
07,81,67,-2
07,71,98,-1
07,61,86,0
07,68,60,0
07,70,76,2
07,91,95,1
07,89,80,0
07,76,94,1
07,92,60,-2
07,63,100,-1
07,56,101,2
07,81,83,-2
07,86,78,0
07,67,98,2
07,71,77,-1
07,68,61,1
07,70,93,0
07,83,70,1
07,95,67,0
07,101,63,-1
07,100,81,1
07,83,76,-2
07,77,68,-1
07,98,91,-2
07,93,89,-1
07,94,56,-2
07,60,86,2
07,80,70,1
07,61,71,-1
07,78,92,0
07,89,77,0
07,91,60,1
07,92,101,2
07,63,78,2
07,56,61,3
07,81,94,2
07,86,95,1
07,67,93,0
07,71,83,1
07,68,80,1
07,70,98,1
07,76,100,2
07,101,86,0
07,100,92,-1
07,83,68,-1
07,95,89,2
07,77,56,0
07,98,76,1
07,93,81,1
07,94,71,2
07,60,67,2
07,80,63,-1
07,61,70,0
07,78,91,1
07,101,60,-1
07,89,70,4
07,76,63,-2
07,95,98,3
07,92,86,1
07,77,61,0
07,94,83,-2
07,80,93,-1
07,81,56,-1
07,67,91,3
07,68,71,-2
07,78,100,0
07,63,81,1
07,100,94,1
07,83,67,2
07,91,80,-1
07,98,92,2
07,93,101,0
07,60,78,2
07,56,95,-2
07,86,77,3
07,71,76,1
07,61,89,-1
07,70,68,0
07,92,61,2
07,80,77,-1
07,86,100,-1
07,89,68,0
07,76,101,4
07,83,63,-1
07,93,71,1
07,60,81,1
07,56,98,-1
07,70,91,1
07,78,67,2
07,101,83,0
07,100,56,1
07,95,93,-3
07,91,94,-2
07,63,92,2
07,77,76,0
07,98,89,1
07,81,70,0
07,67,80,2
07,71,78,1
07,61,60,-2
07,68,86,1
07,100,83,1
07,95,60,-3
07,91,86,-1
07,63,56,1
07,77,70,2
07,98,78,1
07,81,89,4
07,67,92,3
07,71,80,0
07,61,93,-1
07,68,76,0
07,89,100,1
07,76,61,1
07,92,81,-4
07,93,98,1
07,94,63,-1
07,60,71,-1
07,80,95,-1
07,56,68,-2
07,86,67,2
07,70,101,-2
07,78,77,0
07,89,101,1
07,86,63,0
07,78,81,0
07,60,98,0
07,92,95,-2
07,101,80,-1
07,100,93,1
07,95,78,-1
07,91,56,2
07,63,60,1
07,77,94,-2
07,98,86,0
07,81,76,-1
07,67,89,2
07,71,70,1
07,61,83,0
07,68,92,2
07,101,94,1
07,83,91,0
07,89,71,-2
07,76,95,0
07,83,98,0
07,92,91,-1
07,93,77,3
07,94,68,1
07,60,100,2
07,80,61,3
07,56,67,-3
07,70,63,0
07,78,101,0
07,61,92,3
07,95,94,0
07,91,70,0
07,63,83,2
07,77,80,1
07,98,56,1
07,81,60,5
07,67,78,2
07,71,93,2
07,68,89,0
07,83,77,0
07,93,68,-2
07,94,61,5
07,80,100,0
07,56,71,0
07,70,67,-1
07,101,95,-1
07,89,92,-6
07,76,56,1
07,83,60,-2
07,77,67,-2
07,93,91,0
07,94,86,0
07,80,98,2
07,71,63,-1
07,61,100,0
07,68,81,0
07,70,78,-2
07,76,91,-1
07,100,101,-1
07,91,89,2
07,92,76,1
07,63,68,2
07,98,61,1
07,56,70,3
07,67,94,1
07,78,80,0
07,68,98,-1
07,101,67,-1
07,89,86,-3
07,76,60,0
07,83,78,-4
07,77,100,2
07,93,56,1
07,94,92,-1
07,80,81,-1
07,71,91,0
07,61,63,-1
07,70,95,0
07,100,71,1
07,91,101,1
07,92,70,1
07,63,93,1
07,98,77,-3
07,60,94,0
07,56,89,0
07,81,61,2
07,86,80,2
07,67,68,1
07,95,83,1
07,101,98,0
07,89,63,-1
07,83,56,-3
07,77,81,0
07,93,92,1
07,94,78,1
07,80,60,0
07,71,95,1
07,61,91,-1
07,68,100,3
07,70,86,-2
07,95,77,0
07,95,61,0
07,86,76,0
07,100,70,-1
07,91,68,0
07,92,83,2
07,63,77,1
07,98,94,-1
07,60,89,1
07,56,80,2
07,81,101,2
07,67,71,3
07,78,93,3
07,101,76,0
07,94,95,1
07,63,98,0
07,70,83,0
07,100,67,2
07,89,76,1
07,77,92,-1
07,93,86,0
07,80,94,0
07,56,60,4
07,81,91,0
07,71,101,2
07,61,78,3
07,68,95,1
07,60,93,3
07,95,81,-1
07,86,56,1
07,101,61,1
07,76,80,2
07,83,93,0
07,91,77,1
07,92,71,1
07,98,100,1
07,94,89,-1
07,60,70,1
07,67,63,0
07,78,68,0
07,100,86,0
07,76,67,1
07,94,93,-1
07,78,89,0
07,101,77,2
07,76,70,-1
07,83,80,-1
07,95,100,2
07,92,56,-2
07,86,61,1
07,67,81,-5
07,91,63,-3
07,98,71,-1
07,60,68,0
07,86,81,3
07,78,76,-1
07,63,95,3
07,100,91,1
07,89,83,-1
07,77,60,0
07,80,92,2
07,56,78,0
07,81,98,2
07,71,86,1
07,61,67,1
07,68,101,1
07,70,94,0
07,81,71,0
07,86,83,-2
07,95,91,0
07,101,56,1
07,100,63,1
07,83,81,-1
07,77,71,0
07,98,67,0
07,93,70,2
07,94,76,-1
07,60,92,-1
07,80,89,2
07,61,68,-1
07,78,86,0
07,89,93,3
07,76,83,2
07,91,98,0
07,92,78,0
07,63,101,1
07,56,94,2
07,81,100,-2
07,86,60,1
07,67,95,2
07,71,61,1
07,68,77,1
07,70,80,-1
07,101,92,3
07,100,76,0
07,83,71,-1
07,77,89,3
07,98,70,-3
07,93,67,2
07,94,81,-1
07,60,91,1
07,80,68,-1
07,61,56,0
07,78,63,-1
07,95,86,0
07,63,80,0
07,89,95,1
07,76,98,0
07,91,78,1
07,92,100,5
07,56,77,3
07,81,93,5
07,86,101,1
07,67,60,-1
07,71,94,2
07,68,83,-1
07,70,61,1
07,93,76,-1
07,86,70,-1
07,101,93,1
07,89,61,0
07,76,71,1
07,95,56,0
07,92,98,0
07,77,86,-1
07,94,100,1
07,80,91,-1
07,81,63,2
07,67,83,0
07,68,70,1
07,78,60,-2
07,100,78,1
07,83,94,0
07,91,67,-5
07,63,76,-1
07,98,95,2
07,93,80,0
07,60,101,2
07,56,81,0
07,86,92,0
07,71,68,0
07,61,77,0
07,70,89,2
08,64,93,0
08,59,94,0
08,95,62,0
08,91,70,2
08,92,80,0
08,77,45,0
08,98,86,-4
08,60,83,-1
08,102,100,0
08,56,81,3
08,67,82,1
08,78,101,-1
08,101,91,-3
08,100,77,-1
08,83,92,0
08,62,67,0
08,82,78,0
08,93,60,0
08,94,98,-2
08,80,59,0
08,81,95,-1
08,86,64,1
08,70,102,1
08,45,56,2
08,64,70,1
08,59,100,1
08,95,82,4
08,91,80,0
08,92,93,0
08,77,81,0
08,98,101,2
08,60,86,3
08,102,94,2
08,56,62,-1
08,67,45,0
08,78,83,1
08,101,56,-2
08,100,64,1
08,83,59,-1
08,62,78,2
08,82,98,1
08,93,91,0
08,94,67,2
08,80,102,0
08,81,60,1
08,45,95,0
08,86,92,1
08,70,77,-2
08,95,102,-1
08,62,83,2
08,98,64,-1
08,60,80,3
08,101,92,3
